city,osm_id,building_type,name,lat,lon,levels,material,roof_material,scraped_at
Kasserine,661026172,residential,,35.1654814,8.8511714,,,,2026-02-15T13:33:46.474361
Kasserine,661026173,residential,,35.1655615,8.8510692,,,,2026-02-15T13:33:46.474361
Kasserine,661026174,residential,,35.165562,8.851393,,,,2026-02-15T13:33:46.474361
Kasserine,661026175,commercial,Hammam Al Chifa'a,35.165635,8.8514339,,,,2026-02-15T13:33:46.474361
Kasserine,661026176,residential,,35.1656891,8.8515072,,,,2026-02-15T13:33:46.474361
Kasserine,661026177,residential,,35.165749,8.8515098,,,,2026-02-15T13:33:46.474361
Kasserine,661026178,yes,,35.1658373,8.851566,,,,2026-02-15T13:33:46.474361
Kasserine,661026179,residential,,35.1658234,8.8514742,,,,2026-02-15T13:33:46.474361
Kasserine,661026180,residential,,35.1657626,8.8513542,,,,2026-02-15T13:33:46.474361
Kasserine,661026181,residential,,35.1657188,8.8512368,,,,2026-02-15T13:33:46.474361
Kasserine,661026182,residential,,35.1656575,8.851173,,,,2026-02-15T13:33:46.474361
Kasserine,661026183,residential,,35.165664,8.8510437,,,,2026-02-15T13:33:46.474361
Kasserine,661026184,residential,,35.1656273,8.850935,,,,2026-02-15T13:33:46.474361
Kasserine,661030735,residential,,35.1660931,8.8515483,,,,2026-02-15T13:33:46.474361
Kasserine,661030737,residential,,35.166062,8.851472,,,,2026-02-15T13:33:46.474361
Kasserine,661030739,residential,,35.1660321,8.8513805,,,,2026-02-15T13:33:46.474361
Kasserine,661030741,residential,,35.1659942,8.8512864,,,,2026-02-15T13:33:46.474361
Kasserine,661030742,residential,,35.1659643,8.8512019,,,,2026-02-15T13:33:46.474361
Kasserine,661030744,residential,,35.1659441,8.8511187,,,,2026-02-15T13:33:46.474361
Kasserine,661030746,residential,,35.1659068,8.8510094,,,,2026-02-15T13:33:46.474361
Kasserine,661030748,residential,,35.1658418,8.8508883,,,,2026-02-15T13:33:46.474361
Kasserine,661030749,residential,,35.1658167,8.8507657,,,,2026-02-15T13:33:46.474361
Kasserine,661030751,residential,,35.1659817,8.8515355,,,,2026-02-15T13:33:46.474361
Kasserine,661030753,residential,,35.1659414,8.8514313,,,,2026-02-15T13:33:46.474361
Kasserine,661030754,residential,,35.1659096,8.8513267,,,,2026-02-15T13:33:46.474361
Kasserine,661030756,residential,,35.1658748,8.8512287,,,,2026-02-15T13:33:46.474361
Kasserine,661030758,residential,,35.1658403,8.8511385,,,,2026-02-15T13:33:46.474361
Kasserine,661030760,residential,,35.1658087,8.8510544,,,,2026-02-15T13:33:46.474361
Kasserine,661030762,residential,,35.1657736,8.850992,,,,2026-02-15T13:33:46.474361
Kasserine,661030763,residential,,35.165746,8.8509335,,,,2026-02-15T13:33:46.474361
Kasserine,661038439,residential,,35.1646643,8.8530621,,,,2026-02-15T13:33:46.474361
Kasserine,661038440,residential,,35.1646877,8.8529942,,,,2026-02-15T13:33:46.474361
Kasserine,661038441,residential,,35.1647139,8.8529023,,,,2026-02-15T13:33:46.474361
Kasserine,661038442,residential,,35.1647419,8.8528046,,,,2026-02-15T13:33:46.474361
Kasserine,661038443,residential,,35.1647725,8.8526978,,,,2026-02-15T13:33:46.474361
Kasserine,661038444,residential,,35.1648055,8.8525824,,,,2026-02-15T13:33:46.474361
Kasserine,661038445,residential,,35.1648442,8.8524474,,,,2026-02-15T13:33:46.474361
Kasserine,661038447,residential,,35.1648306,8.8530304,,,,2026-02-15T13:33:46.474361
Kasserine,661038448,residential,,35.1649838,8.8526508,,,,2026-02-15T13:33:46.474361
Kasserine,661038449,residential,,35.1649488,8.8527733,,,,2026-02-15T13:33:46.474361
Kasserine,661038450,residential,,35.1649138,8.8528954,,,,2026-02-15T13:33:46.474361
Kasserine,661038451,residential,,35.1649197,8.8530669,,,,2026-02-15T13:33:46.474361
Kasserine,661039957,residential,,35.1645277,8.8533383,,,,2026-02-15T13:33:46.474361
Kasserine,661039958,residential,,35.165579,8.853675,,,,2026-02-15T13:33:46.474361
Kasserine,661039961,residential,,35.1654925,8.8533323,,,,2026-02-15T13:33:46.474361
Kasserine,661039962,residential,,35.1651959,8.8527462,,,,2026-02-15T13:33:46.474361
Kasserine,661039963,residential,,35.1656624,8.8530051,,,,2026-02-15T13:33:46.474361
Kasserine,661039964,residential,,35.1656723,8.8531384,,,,2026-02-15T13:33:46.474361
Kasserine,661039965,residential,,35.1656958,8.8533188,,,,2026-02-15T13:33:46.474361
Kasserine,661039966,residential,,35.1650983,8.8530895,,,,2026-02-15T13:33:46.474361
Kasserine,661164979,residential,,35.1656397,8.8517551,,,,2026-02-15T13:33:46.474361
Kasserine,661164980,residential,,35.1656536,8.8518847,,,,2026-02-15T13:33:46.474361
Kasserine,661164981,residential,,35.1656475,8.8519883,,,,2026-02-15T13:33:46.474361
Kasserine,661164982,residential,,35.1656502,8.8520719,,,,2026-02-15T13:33:46.474361
Kasserine,661164983,residential,,35.1657973,8.8518186,,,,2026-02-15T13:33:46.474361
Kasserine,661164984,residential,,35.1659005,8.8518134,,,,2026-02-15T13:33:46.474361
Kasserine,661164985,residential,,35.1660925,8.8517424,,,,2026-02-15T13:33:46.474361
Kasserine,661164986,residential,,35.166174,8.8517383,,,,2026-02-15T13:33:46.474361
Kasserine,661164987,residential,,35.1660163,8.8518083,,,,2026-02-15T13:33:46.474361
Kasserine,661164989,residential,,35.1661543,8.8518476,,,,2026-02-15T13:33:46.474361
Kasserine,661164990,residential,,35.1661572,8.8519376,,,,2026-02-15T13:33:46.474361
Kasserine,661164991,residential,,35.1661603,8.8520287,,,,2026-02-15T13:33:46.474361
Kasserine,661164992,residential,,35.1661639,8.8521374,,,,2026-02-15T13:33:46.474361
Kasserine,661164993,residential,,35.1660441,8.8520703,,,,2026-02-15T13:33:46.474361
Kasserine,661164994,residential,,35.1660201,8.8521437,,,,2026-02-15T13:33:46.474361
Kasserine,661164995,residential,,35.1659467,8.8520762,,,,2026-02-15T13:33:46.474361
Kasserine,661164996,residential,,35.1658478,8.8520812,,,,2026-02-15T13:33:46.474361
Kasserine,661164997,residential,,35.1657541,8.8520858,,,,2026-02-15T13:33:46.474361
Kasserine,661164998,residential,,35.165664,8.8521706,,,,2026-02-15T13:33:46.474361
Kasserine,661167884,residential,,35.1670288,8.8520215,,,,2026-02-15T13:33:46.474361
Kasserine,661167885,residential,,35.1670229,8.8517603,,,,2026-02-15T13:33:46.474361
Kasserine,661167886,residential,,35.1669026,8.8517687,,,,2026-02-15T13:33:46.474361
Kasserine,661167887,residential,,35.1667925,8.8517763,,,,2026-02-15T13:33:46.474361
Kasserine,661167888,residential,,35.166682,8.8517839,,,,2026-02-15T13:33:46.474361
Kasserine,661167889,residential,,35.1665758,8.8517912,,,,2026-02-15T13:33:46.474361
Kasserine,661167890,residential,,35.1664686,8.8517986,,,,2026-02-15T13:33:46.474361
Kasserine,661167891,residential,,35.1669147,8.8520298,,,,2026-02-15T13:33:46.474361
Kasserine,661167893,residential,,35.1668046,8.8520373,,,,2026-02-15T13:33:46.474361
Kasserine,661167895,residential,,35.1666941,8.852045,,,,2026-02-15T13:33:46.474361
Kasserine,661167897,residential,,35.1665878,8.8520524,,,,2026-02-15T13:33:46.474361
Kasserine,661167899,residential,,35.1664806,8.8520598,,,,2026-02-15T13:33:46.474361
Kasserine,661167901,residential,,35.1663418,8.8518074,,,,2026-02-15T13:33:46.474361
Kasserine,661167903,residential,,35.1663539,8.8520686,,,,2026-02-15T13:33:46.474361
Kasserine,661470193,residential,,35.1650461,8.854944,,,,2026-02-15T13:33:46.474361
Kasserine,661470194,residential,,35.1649042,8.8549406,,,,2026-02-15T13:33:46.474361
Kasserine,661470195,residential,,35.1649059,8.8548359,,,,2026-02-15T13:33:46.474361
Kasserine,661470196,residential,,35.1650478,8.8548375,,,,2026-02-15T13:33:46.474361
Kasserine,661470197,residential,,35.1647015,8.8548477,,,,2026-02-15T13:33:46.474361
Kasserine,661470201,residential,,35.1663798,8.8536305,,,,2026-02-15T13:33:46.474361
Kasserine,661470202,residential,,35.1661878,8.8536462,,,,2026-02-15T13:33:46.474361
Kasserine,661470203,residential,,35.1659798,8.8536878,,,,2026-02-15T13:33:46.474361
Kasserine,661470213,residential,,35.1664676,8.8538974,,,,2026-02-15T13:33:46.474361
Kasserine,661470215,residential,,35.1663742,8.8539059,,,,2026-02-15T13:33:46.474361
Kasserine,661470216,residential,,35.1662773,8.8539154,,,,2026-02-15T13:33:46.474361
Kasserine,661470218,residential,,35.1661576,8.8539272,,,,2026-02-15T13:33:46.474361
Kasserine,661470220,residential,,35.1659871,8.8539706,,,,2026-02-15T13:33:46.474361
Kasserine,661470221,residential,,35.16597,8.8546292,,,,2026-02-15T13:33:46.474361
Kasserine,661470223,residential,,35.1659746,8.854513,,,,2026-02-15T13:33:46.474361
Kasserine,661470224,residential,,35.16598,8.854375,,,,2026-02-15T13:33:46.474361
Kasserine,661470226,residential,,35.1659858,8.8542251,,,,2026-02-15T13:33:46.474361
Kasserine,661470228,residential,,35.166218,8.854231,,,,2026-02-15T13:33:46.474361
Kasserine,661470230,residential,,35.1661906,8.8544015,,,,2026-02-15T13:33:46.474361
Kasserine,661470231,residential,,35.1661729,8.8545818,,,,2026-02-15T13:33:46.474361
Kasserine,661470233,residential,,35.1659637,8.854796,,,,2026-02-15T13:33:46.474361
Kasserine,661470235,residential,,35.1661352,8.8548284,,,,2026-02-15T13:33:46.474361
Kasserine,661470236,residential,,35.1659392,8.8550566,,,,2026-02-15T13:33:46.474361
Kasserine,661470238,residential,,35.1660798,8.8550993,,,,2026-02-15T13:33:46.474361
Kasserine,661470240,residential,,35.165981,8.8553433,,,,2026-02-15T13:33:46.474361
Kasserine,661470241,residential,,35.1657835,8.8524008,,,,2026-02-15T13:33:46.474361
Kasserine,661470243,residential,,35.1658746,8.852392,,,,2026-02-15T13:33:46.474361
Kasserine,661470244,residential,,35.1660238,8.852406,,,,2026-02-15T13:33:46.474361
Kasserine,661470246,residential,,35.1661926,8.8524003,,,,2026-02-15T13:33:46.474361
Kasserine,661470247,residential,,35.1661987,8.8526698,,,,2026-02-15T13:33:46.474361
Kasserine,661470248,residential,,35.1660652,8.8526744,,,,2026-02-15T13:33:46.474361
Kasserine,661470250,residential,,35.1659719,8.8526775,,,,2026-02-15T13:33:46.474361
Kasserine,661470251,residential,,35.1658887,8.8526671,,,,2026-02-15T13:33:46.474361
Kasserine,661470253,residential,,35.1657775,8.8527578,,,,2026-02-15T13:33:46.474361
Kasserine,661470254,residential,,35.1657705,8.8526014,,,,2026-02-15T13:33:46.474361
Kasserine,661470256,residential,,35.1657078,8.8524814,,,,2026-02-15T13:33:46.474361
Kasserine,661470257,residential,,35.1656937,8.8523865,,,,2026-02-15T13:33:46.474361
Kasserine,661470259,residential,,35.1656829,8.8523159,,,,2026-02-15T13:33:46.474361
Kasserine,661528179,yes,,35.1718672,8.8428524,,,,2026-02-15T13:33:46.474361
Kasserine,662047867,residential,,35.1644066,8.8564974,,,,2026-02-15T13:33:46.474361
Kasserine,662109850,residential,,35.166586,8.8523761,,,,2026-02-15T13:33:46.474361
Kasserine,662109851,residential,,35.1666804,8.8523748,,,,2026-02-15T13:33:46.474361
Kasserine,662109852,residential,,35.166643,8.8526321,,,,2026-02-15T13:33:46.474361
Kasserine,662109853,residential,,35.1664873,8.8523774,,,,2026-02-15T13:33:46.474361
Kasserine,662109854,residential,,35.1665005,8.8526376,,,,2026-02-15T13:33:46.474361
Kasserine,662109855,residential,,35.1663723,8.8523854,,,,2026-02-15T13:33:46.474361
Kasserine,662109856,residential,,35.1663898,8.8525839,,,,2026-02-15T13:33:46.474361
Kasserine,662109857,residential,,35.1663964,8.8527153,,,,2026-02-15T13:33:46.474361
Kasserine,662109858,residential,,35.1658506,8.8530372,,,,2026-02-15T13:33:46.474361
Kasserine,662109859,residential,,35.1659743,8.8530276,,,,2026-02-15T13:33:46.474361
Kasserine,662109860,residential,,35.1660774,8.8530189,,,,2026-02-15T13:33:46.474361
Kasserine,662109861,residential,,35.1661816,8.8530117,,,,2026-02-15T13:33:46.474361
Kasserine,662109862,residential,,35.1662812,8.8530033,,,,2026-02-15T13:33:46.474361
Kasserine,662109863,residential,,35.1663854,8.8529867,,,,2026-02-15T13:33:46.474361
Kasserine,662109864,residential,,35.1664944,8.8529634,,,,2026-02-15T13:33:46.474361
Kasserine,662109865,residential,,35.1665926,8.8529836,,,,2026-02-15T13:33:46.474361
Kasserine,662109866,residential,,35.1667247,8.8532116,,,,2026-02-15T13:33:46.474361
Kasserine,662109867,residential,,35.1665741,8.8538947,,,,2026-02-15T13:33:46.474361
Kasserine,662109868,residential,,35.1665838,8.8532451,,,,2026-02-15T13:33:46.474361
Kasserine,662109869,residential,,35.1664764,8.8532478,,,,2026-02-15T13:33:46.474361
Kasserine,662109870,residential,,35.1663646,8.8532611,,,,2026-02-15T13:33:46.474361
Kasserine,662109871,residential,,35.1662637,8.8532638,,,,2026-02-15T13:33:46.474361
Kasserine,662109872,residential,,35.1661585,8.8532827,,,,2026-02-15T13:33:46.474361
Kasserine,662109873,residential,,35.1660532,8.8532827,,,,2026-02-15T13:33:46.474361
Kasserine,662109874,residential,,35.1659327,8.8532961,,,,2026-02-15T13:33:46.474361
Kasserine,662717674,house,,35.1637619,8.8402974,,,,2026-02-15T13:33:46.474361
Kasserine,662717675,house,,35.1638118,8.8401974,,,,2026-02-15T13:33:46.474361
Kasserine,662717676,house,,35.163874,8.8401227,,,,2026-02-15T13:33:46.474361
Kasserine,662717677,house,,35.1639573,8.8400345,,,,2026-02-15T13:33:46.474361
Kasserine,662717678,house,,35.1637646,8.8404893,,,,2026-02-15T13:33:46.474361
Kasserine,662717680,house,,35.1637013,8.840601,,,,2026-02-15T13:33:46.474361
Kasserine,662717682,house,,35.1638229,8.8405497,,,,2026-02-15T13:33:46.474361
Kasserine,662717684,house,,35.1637641,8.8406635,,,,2026-02-15T13:33:46.474361
Kasserine,662717686,house,,35.1638956,8.8406038,,,,2026-02-15T13:33:46.474361
Kasserine,662717688,house,,35.1638397,8.8407203,,,,2026-02-15T13:33:46.474361
Kasserine,662717690,house,,35.1639306,8.8407835,,,,2026-02-15T13:33:46.474361
Kasserine,662717692,house,,35.163979,8.8406387,,,,2026-02-15T13:33:46.474361
Kasserine,662717694,house,,35.1640067,8.8408305,,,,2026-02-15T13:33:46.474361
Kasserine,662717696,house,,35.1640568,8.840927,,,,2026-02-15T13:33:46.474361
Kasserine,662717698,house,,35.1641012,8.840844,,,,2026-02-15T13:33:46.474361
Kasserine,662717700,house,,35.1640732,8.8406991,,,,2026-02-15T13:33:46.474361
Kasserine,662717702,house,,35.1641532,8.8407533,,,,2026-02-15T13:33:46.474361
Kasserine,662717704,house,,35.1638526,8.8403947,,,,2026-02-15T13:33:46.474361
Kasserine,662717706,house,,35.1639149,8.8402978,,,,2026-02-15T13:33:46.474361
Kasserine,662717707,house,,35.1639394,8.8404486,,,,2026-02-15T13:33:46.474361
Kasserine,662717708,house,,35.1639931,8.8403503,,,,2026-02-15T13:33:46.474361
Kasserine,662717709,house,,35.1640261,8.840502,,,,2026-02-15T13:33:46.474361
Kasserine,662717710,house,,35.1640737,8.8404009,,,,2026-02-15T13:33:46.474361
Kasserine,662717711,house,,35.1641455,8.8405924,,,,2026-02-15T13:33:46.474361
Kasserine,662717712,house,,35.1642103,8.840571,,,,2026-02-15T13:33:46.474361
Kasserine,662717713,house,,35.1641517,8.8404543,,,,2026-02-15T13:33:46.474361
Kasserine,662717714,house,,35.1642492,8.8405079,,,,2026-02-15T13:33:46.474361
Kasserine,662717715,house,,35.1643303,8.8386521,,,,2026-02-15T13:33:46.474361
Kasserine,662717716,house,,35.1642028,8.8386209,,,,2026-02-15T13:33:46.474361
Kasserine,662717718,house,,35.1642819,8.838951,,,,2026-02-15T13:33:46.474361
Kasserine,662717719,house,,35.1643805,8.8388479,,,,2026-02-15T13:33:46.474361
Kasserine,662717720,house,,35.1644199,8.8387594,,,,2026-02-15T13:33:46.474361
Kasserine,662717721,house,,35.1644828,8.8386737,,,,2026-02-15T13:33:46.474361
Kasserine,662717722,house,,35.1640633,8.8385968,,,,2026-02-15T13:33:46.474361
Kasserine,662717723,house,,35.1639396,8.8385697,,,,2026-02-15T13:33:46.474361
Kasserine,662717724,house,,35.1638308,8.8385395,,,,2026-02-15T13:33:46.474361
Kasserine,662717725,house,,35.1638232,8.8387388,,,,2026-02-15T13:33:46.474361
Kasserine,662717726,house,,35.1638832,8.8388157,,,,2026-02-15T13:33:46.474361
Kasserine,662717727,house,,35.1640641,8.8389347,,,,2026-02-15T13:33:46.474361
Kasserine,662717728,house,,35.1641689,8.839065,,,,2026-02-15T13:33:46.474361
Kasserine,662717729,house,,35.164321,8.8393389,,,,2026-02-15T13:33:46.474361
Kasserine,662717730,house,,35.1644143,8.8392276,,,,2026-02-15T13:33:46.474361
Kasserine,662717731,house,,35.1644271,8.8390658,,,,2026-02-15T13:33:46.474361
Kasserine,662717732,house,,35.1645223,8.839173,,,,2026-02-15T13:33:46.474361
Kasserine,662717733,house,,35.1645011,8.8389549,,,,2026-02-15T13:33:46.474361
Kasserine,662717734,house,,35.1646019,8.8390763,,,,2026-02-15T13:33:46.474361
Kasserine,662717735,house,,35.1645861,8.8388335,,,,2026-02-15T13:33:46.474361
Kasserine,662717736,house,,35.1646517,8.8388975,,,,2026-02-15T13:33:46.474361
Kasserine,662717737,house,,35.1646826,8.8390277,,,,2026-02-15T13:33:46.474361
Kasserine,662717738,house,,35.1647438,8.838955,,,,2026-02-15T13:33:46.474361
Kasserine,662717739,house,,35.1648024,8.8386821,,,,2026-02-15T13:33:46.474361
Kasserine,662717740,house,,35.1648978,8.8387815,,,,2026-02-15T13:33:46.474361
Kasserine,662717741,house,,35.1650213,8.8383716,,,,2026-02-15T13:33:46.474361
Kasserine,662717742,house,,35.1649903,8.8384499,,,,2026-02-15T13:33:46.474361
Kasserine,662717743,house,,35.1649464,8.8385224,,,,2026-02-15T13:33:46.474361
Kasserine,662717744,house,,35.1648871,8.8386044,,,,2026-02-15T13:33:46.474361
Kasserine,662717745,house,,35.1650002,8.838669,,,,2026-02-15T13:33:46.474361
Kasserine,662717746,house,,35.1650801,8.8385537,,,,2026-02-15T13:33:46.474361
Kasserine,662717747,house,,35.1651292,8.8384648,,,,2026-02-15T13:33:46.474361
Kasserine,662717748,house,,35.1651131,8.8382549,,,,2026-02-15T13:33:46.474361
Kasserine,662717749,house,,35.1651943,8.8383253,,,,2026-02-15T13:33:46.474361
Kasserine,662717750,house,,35.1654123,8.8380126,,,,2026-02-15T13:33:46.474361
Kasserine,662717751,house,,35.1655139,8.8380299,,,,2026-02-15T13:33:46.474361
Kasserine,662717752,house,,35.1656125,8.8380369,,,,2026-02-15T13:33:46.474361
Kasserine,662717753,house,,35.1657131,8.8380508,,,,2026-02-15T13:33:46.474361
Kasserine,662717754,house,,35.1654543,8.8377715,,,,2026-02-15T13:33:46.474361
Kasserine,662717755,house,,35.1655749,8.837805,,,,2026-02-15T13:33:46.474361
Kasserine,662717756,house,,35.1657013,8.8378226,,,,2026-02-15T13:33:46.474361
Kasserine,662717757,house,,35.1655634,8.8375689,,,,2026-02-15T13:33:46.474361
Kasserine,662717760,house,,35.1652229,8.8379715,,,,2026-02-15T13:33:46.474361
Kasserine,662717762,house,,35.1652197,8.8381288,,,,2026-02-15T13:33:46.474361
Kasserine,662717763,house,,35.1654058,8.8381698,,,,2026-02-15T13:33:46.474361
Kasserine,662717764,house,,35.1655117,8.8381752,,,,2026-02-15T13:33:46.474361
Kasserine,662717765,house,,35.1656089,8.8381791,,,,2026-02-15T13:33:46.474361
Kasserine,662717766,house,,35.1657007,8.8381842,,,,2026-02-15T13:33:46.474361
Kasserine,662717767,house,,35.1657838,8.8381906,,,,2026-02-15T13:33:46.474361
Kasserine,662717768,house,,35.1658219,8.8374736,,,,2026-02-15T13:33:46.474361
Kasserine,662717769,house,,35.1658624,8.8378197,,,,2026-02-15T13:33:46.474361
Kasserine,662717770,house,,35.1660776,8.8379779,,,,2026-02-15T13:33:46.474361
Kasserine,662717771,house,,35.1660576,8.8377285,,,,2026-02-15T13:33:46.474361
Kasserine,662717772,house,,35.1661979,8.8377942,,,,2026-02-15T13:33:46.474361
Kasserine,662717773,house,,35.166187,8.837987,,,,2026-02-15T13:33:46.474361
Kasserine,662717774,house,,35.1663613,8.8378438,,,,2026-02-15T13:33:46.474361
Kasserine,662717775,house,,35.1663251,8.8380481,,,,2026-02-15T13:33:46.474361
Kasserine,662717776,house,,35.1665195,8.8379433,,,,2026-02-15T13:33:46.474361
