city,osm_id,highway_type,name,surface,lanes,maxspeed,lit,oneway,scraped_at
Tunis,94548505,residential,نهج 105,,,,,,2026-02-15T13:34:58.033467
Tunis,94548507,residential,نهج علي الدوعاجي,,,,,,2026-02-15T13:34:58.033467
Tunis,94548718,residential,نهج أبو بكر الصديق,,,,,,2026-02-15T13:34:58.033467
Tunis,94548720,residential,نهج علي ابن ابي طالب,,,,,,2026-02-15T13:34:58.033467
Tunis,94548723,residential,نهج عثمان بن عفان,,,,,,2026-02-15T13:34:58.033467
Tunis,94548728,residential,نهج 104,,,,,,2026-02-15T13:34:58.033467
Tunis,94548729,residential,نهج بلال,,,,,,2026-02-15T13:34:58.033467
Tunis,94548731,residential,نهج 103,,,,,,2026-02-15T13:34:58.033467
Tunis,94548732,residential,نهج محمد النحلي القيرواني,,,,,,2026-02-15T13:34:58.033467
Tunis,94548734,residential,نهج عمر الجمالي,,,,,,2026-02-15T13:34:58.033467
Tunis,94548987,residential,نهج ابو زيد القيرواني,,,,,,2026-02-15T13:34:58.033467
Tunis,94548989,residential,نهج حبيب اللجمي,,,,,,2026-02-15T13:34:58.033467
Tunis,94548996,residential,نهج عبد الله إبن المقفع,,,,,,2026-02-15T13:34:58.033467
Tunis,94548997,residential,,,,,,,2026-02-15T13:34:58.033467
Tunis,94548998,residential,نهج عمر جمالي,,,,,,2026-02-15T13:34:58.033467
Tunis,94549001,residential,نهج أحمد التليلي,,,,,yes,2026-02-15T13:34:58.033467
Tunis,94549004,residential,نهج حبيب اللجمي,,,,,,2026-02-15T13:34:58.033467
Tunis,94549007,residential,نهج خديجة التركي,,,,,no,2026-02-15T13:34:58.033467
Tunis,94549009,residential,نهج خميس الحجري,,,,,,2026-02-15T13:34:58.033467
Tunis,94549018,residential,نهج محمود قابادو,,,,,,2026-02-15T13:34:58.033467
Tunis,94549021,residential,نهج علي بن غذاهم,,,,,,2026-02-15T13:34:58.033467
Tunis,94549022,residential,,,,,,,2026-02-15T13:34:58.033467
Tunis,94549024,residential,نهج عبدالله بن موسى,,,,,,2026-02-15T13:34:58.033467
Tunis,94549029,residential,نهج الموحدين,,,,,,2026-02-15T13:34:58.033467
Tunis,94549030,residential,نهج الامام الشافعي,,,,,,2026-02-15T13:34:58.033467
Tunis,94549033,residential,نهج الامام مالك,,,,,,2026-02-15T13:34:58.033467
Tunis,94549035,residential,نهج الكويت,,,,,,2026-02-15T13:34:58.033467
Tunis,94549040,residential,نهج الإمام ابو حنيفة,,,,,,2026-02-15T13:34:58.033467
Tunis,94549042,residential,,,,,,,2026-02-15T13:34:58.033467
Tunis,94549050,residential,نهج الباكستان,,,,,,2026-02-15T13:34:58.033467
Tunis,94549053,residential,نهج الامام ابن حنبل,,,,,,2026-02-15T13:34:58.033467
Tunis,94549058,residential,نهج اليمن,,,,,,2026-02-15T13:34:58.033467
Tunis,94549060,residential,نهج الأصفهاني,,,,,,2026-02-15T13:34:58.033467
Tunis,94549061,residential,نهج المغرب,,,,,,2026-02-15T13:34:58.033467
Tunis,94549063,residential,نهج الإسكندرية,,,,,,2026-02-15T13:34:58.033467
Tunis,94549064,residential,نهج الامام الشاطبي,,,,,,2026-02-15T13:34:58.033467
Tunis,94549068,residential,نهج محمود بورقيبة,,,,,,2026-02-15T13:34:58.033467
Tunis,94553349,residential,نهج الإسماعيلية,,,,,,2026-02-15T13:34:58.033467
Tunis,94571152,residential,نهج الجلاء,,,,,,2026-02-15T13:34:58.033467
Tunis,94571154,residential,نهج النصر,,,,,,2026-02-15T13:34:58.033467
Tunis,94571156,residential,نهج الامن,,,,,,2026-02-15T13:34:58.033467
Tunis,94571157,residential,نهج لبنان,,,,,,2026-02-15T13:34:58.033467
