etat_score,etat_prob_renove,standing_score,standing_prob_luxe
1,0.568,2,0.3442
1,0.5626,3,0.3664
1,0.6058,3,0.4056
1,0.5569,2,0.3568
1,0.6392,2,0.3735
1,0.63,2,0.3421
1,0.6174,2,0.346
1,0.7324,3,0.3914
1,0.5548,2,0.3299
1,0.5537,2,0.344
1,0.731,3,0.4027
1,0.6011,2,0.3456
1,0.5957,3,0.3802
1,0.6274,3,0.3803
1,0.6611,2,0.3458
1,0.686,2,0.3695
1,0.8085,2,0.391
0,0.4729,3,0.3585
1,0.5483,3,0.3764
1,0.5361,2,0.3355
1,0.7192,3,0.4329
1,0.6596,2,0.3584
1,0.6366,2,0.3264
1,0.5742,2,0.3316
1,0.6298,3,0.3991
1,0.5543,3,0.3705
0,0.4989,2,0.3243
1,0.6028,2,0.3657
1,0.5133,2,0.3436
1,0.6607,3,0.3946
1,0.7368,3,0.409
1,0.6851,2,0.3618
1,0.5137,2,0.3407
1,0.631,3,0.3926
1,0.6633,3,0.406
1,0.6776,2,0.3357
1,0.5902,3,0.3785
1,0.577,3,0.3851
1,0.6042,3,0.364
1,0.6678,3,0.376
0,0.4729,1,0.3207
1,0.7576,3,0.4036
1,0.5801,3,0.3856
1,0.6638,2,0.3602
1,0.714,3,0.453
1,0.7421,2,0.3936
1,0.6314,3,0.3926
1,0.7351,3,0.3792
0,0.4729,1,0.3207
1,0.7593,2,0.3601
1,0.7227,2,0.3934
0,0.4729,2,0.359
1,0.6762,2,0.3701
1,0.6079,2,0.3653
1,0.6634,2,0.3558
1,0.6833,3,0.4086
1,0.6324,2,0.3522
1,0.7195,2,0.3733
1,0.6286,2,0.3485
1,0.6863,2,0.3475
1,0.5628,2,0.3358
0,0.4729,1,0.3207
1,0.6318,2,0.3232
0,0.4962,3,0.3521
1,0.5966,2,0.3663
1,0.6678,3,0.3837
1,0.739,2,0.3887
0,0.4809,2,0.3362
1,0.6733,2,0.3561
1,0.6163,3,0.367
1,0.5123,2,0.3345
1,0.6918,3,0.3812
1,0.5698,2,0.3502
0,0.4729,1,0.3207
1,0.6949,2,0.3687
1,0.7511,2,0.37
1,0.6707,2,0.3493
1,0.5721,3,0.3505
1,0.6166,3,0.3829
1,0.7157,2,0.3523
1,0.585,2,0.324
1,0.5199,2,0.338
1,0.7093,3,0.4062
1,0.7711,3,0.4193
0,0.4729,1,0.3207
1,0.6391,2,0.3534
1,0.6044,2,0.3439
1,0.5708,2,0.3249
1,0.7146,2,0.3411
1,0.5079,1,0.3298
1,0.695,3,0.4169
0,0.4729,1,0.3207
1,0.6143,3,0.3816
1,0.6247,2,0.3475
1,0.6157,3,0.3744
1,0.5285,2,0.3485
0,0.4729,1,0.3207
1,0.668,2,0.3618
1,0.6739,2,0.3433
1,0.7879,3,0.4134
1,0.657,2,0.3534
1,0.7461,2,0.3802
1,0.8093,3,0.3936
1,0.593,2,0.3645
1,0.7323,2,0.3582
1,0.7414,3,0.4151
1,0.6896,3,0.3941
1,0.6484,3,0.3877
1,0.5633,3,0.3753
1,0.5932,3,0.3501
1,0.6741,2,0.376
1,0.7023,3,0.3985
1,0.6919,3,0.4094
1,0.6446,2,0.3559
1,0.8026,2,0.3694
1,0.7086,3,0.4105
1,0.5939,3,0.3698
1,0.6835,2,0.3516
1,0.6632,2,0.3527
1,0.6914,2,0.3607
1,0.5531,2,0.3191
1,0.6258,2,0.3249
1,0.5898,3,0.3508
1,0.6148,2,0.3359
1,0.5987,2,0.3371
1,0.7336,3,0.4134
1,0.7621,3,0.4015
1,0.6936,3,0.4003
1,0.6568,2,0.3475
1,0.7009,3,0.4171
1,0.7025,3,0.3959
1,0.672,2,0.3517
1,0.7385,3,0.4057
1,0.7086,3,0.4105
1,0.5914,2,0.322
1,0.6611,2,0.3694
1,0.5556,3,0.3577
1,0.7423,3,0.3923
1,0.698,3,0.3771
1,0.626,2,0.3535
0,0.4729,1,0.3207
1,0.7515,2,0.3648
1,0.65,2,0.3455
1,0.6165,3,0.3604
1,0.6085,3,0.3669
0,0.4891,1,0.3296
0,0.4885,3,0.3417
1,0.7187,2,0.3149
1,0.5987,2,0.3371
1,0.6164,3,0.3649
1,0.5664,3,0.3788
0,0.4729,1,0.3207
1,0.7355,2,0.3645
0,0.4729,1,0.3207
1,0.6137,2,0.3676
1,0.6422,2,0.3524
1,0.6149,3,0.376
1,0.6678,3,0.3784
1,0.6367,2,0.3776
1,0.6364,2,0.3756
1,0.5996,2,0.3368
1,0.6517,3,0.3627
1,0.676,2,0.3691
1,0.7137,2,0.3263
1,0.7043,2,0.3576
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.5194,2,0.3438
1,0.7884,2,0.3399
1,0.7322,2,0.3787
1,0.7454,3,0.4289
1,0.5806,2,0.3136
1,0.5846,2,0.3393
1,0.6852,3,0.3787
0,0.4729,3,0.3522
1,0.7163,2,0.3555
1,0.6137,2,0.3676
1,0.6422,2,0.3524
1,0.7567,2,0.3806
1,0.6209,2,0.3626
1,0.6902,2,0.374
1,0.7046,2,0.3574
1,0.726,3,0.4165
1,0.6549,3,0.3694
1,0.5996,2,0.3368
1,0.6262,2,0.3625
1,0.6259,3,0.3552
1,0.7256,2,0.3495
1,0.6928,2,0.3578
1,0.6135,2,0.3451
1,0.6164,3,0.3634
0,0.4729,2,0.3358
1,0.7163,2,0.3555
1,0.6843,2,0.3933
1,0.7312,3,0.4105
1,0.7859,2,0.3356
1,0.7359,2,0.3569
1,0.6358,2,0.3357
1,0.6898,2,0.3538
1,0.5148,2,0.3149
1,0.7423,2,0.3881
1,0.731,2,0.3791
1,0.7418,2,0.3758
1,0.7036,3,0.393
1,0.7297,3,0.3752
1,0.6367,2,0.3532
1,0.6256,2,0.3529
1,0.5719,2,0.3424
1,0.7097,2,0.3552
1,0.6731,2,0.3226
1,0.6102,3,0.3768
1,0.5743,2,0.3651
1,0.702,2,0.3738
1,0.6503,2,0.3425
1,0.7135,2,0.3855
1,0.5873,2,0.3342
1,0.7914,3,0.4093
1,0.7414,2,0.3692
1,0.6661,2,0.3647
1,0.7078,2,0.3461
1,0.6491,2,0.3338
1,0.6718,2,0.3496
1,0.6718,2,0.3592
1,0.5495,2,0.3383
1,0.6512,2,0.3567
1,0.6794,3,0.3611
1,0.6567,3,0.3897
1,0.6783,3,0.3674
1,0.7258,3,0.3813
1,0.6003,2,0.3543
1,0.6437,2,0.3467
1,0.7262,3,0.4091
1,0.7653,2,0.3569
1,0.6744,3,0.3775
0,0.4729,1,0.3207
1,0.6936,3,0.3774
1,0.6436,3,0.3867
1,0.6921,2,0.3794
1,0.6245,2,0.3287
0,0.4729,2,0.3822
1,0.7026,2,0.3329
1,0.6702,2,0.3925
1,0.6064,3,0.3591
1,0.7021,2,0.3524
1,0.6032,2,0.3164
1,0.6229,3,0.3743
1,0.697,3,0.4039
1,0.6552,3,0.37
1,0.7166,3,0.405
1,0.6677,2,0.344
1,0.6181,2,0.322
1,0.6246,2,0.3585
0,0.4729,2,0.337
1,0.745,3,0.4217
1,0.6048,2,0.361
1,0.6164,2,0.338
1,0.6758,2,0.336
1,0.5416,2,0.3074
1,0.7797,3,0.4239
1,0.5961,3,0.379
1,0.6236,2,0.3708
1,0.6271,2,0.3355
1,0.6388,2,0.359
1,0.6695,2,0.3581
1,0.5955,2,0.3224
1,0.722,2,0.3408
0,0.4729,2,0.3465
1,0.6032,2,0.3464
1,0.6032,2,0.3164
1,0.6229,3,0.3743
1,0.647,3,0.3904
1,0.7004,2,0.3817
1,0.6592,2,0.3666
1,0.7528,2,0.3862
1,0.6181,3,0.3911
1,0.7085,2,0.3884
1,0.611,2,0.3558
1,0.7101,2,0.3603
0,0.4785,1,0.3223
1,0.7607,2,0.3925
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.584,2,0.3398
0,0.4729,1,0.3207
1,0.5966,3,0.365
1,0.7607,3,0.4004
1,0.6091,3,0.3504
1,0.8301,3,0.416
1,0.7208,3,0.4221
1,0.7264,3,0.3972
1,0.6141,3,0.3824
1,0.6228,2,0.3391
1,0.6592,3,0.3764
1,0.7031,3,0.4117
1,0.6112,2,0.3635
1,0.6945,3,0.3804
1,0.6334,3,0.3734
1,0.7085,2,0.3884
1,0.775,2,0.3657
1,0.7468,2,0.3548
1,0.7258,3,0.3991
1,0.5365,2,0.3417
1,0.6666,2,0.3508
1,0.672,2,0.3764
1,0.7006,2,0.381
1,0.7859,2,0.3619
1,0.723,3,0.3721
0,0.4729,1,0.3207
1,0.6735,3,0.3754
1,0.626,2,0.3355
1,0.6315,2,0.3567
0,0.4729,1,0.3207
1,0.6007,2,0.3532
1,0.6162,2,0.3377
1,0.7167,2,0.3762
1,0.7395,2,0.3883
1,0.5719,3,0.3785
1,0.6378,3,0.3699
1,0.5921,2,0.3405
0,0.4729,1,0.3207
1,0.5762,3,0.3789
1,0.6677,3,0.3765
1,0.5209,2,0.3374
1,0.5616,3,0.3601
1,0.7002,2,0.3806
0,0.4729,3,0.3627
1,0.6556,2,0.3564
1,0.7684,2,0.3916
1,0.5892,3,0.3966
1,0.581,2,0.3101
1,0.7009,2,0.3253
1,0.6728,2,0.3124
1,0.6025,3,0.3591
1,0.6886,2,0.3592
1,0.7086,2,0.3335
1,0.5833,2,0.3288
1,0.6307,2,0.3165
1,0.6843,2,0.369
1,0.6195,2,0.3408
1,0.6587,2,0.3631
1,0.6699,2,0.3349
1,0.7198,2,0.3766
1,0.6696,2,0.3758
1,0.7403,2,0.3816
1,0.6199,2,0.366
1,0.6847,3,0.3825
1,0.7062,3,0.3979
1,0.6596,2,0.3266
1,0.7347,2,0.3775
1,0.6089,3,0.3783
1,0.6837,2,0.3335
1,0.6835,3,0.3765
0,0.4729,1,0.3207
1,0.5803,2,0.3539
1,0.7208,3,0.393
0,0.4729,1,0.3207
1,0.7103,2,0.3535
1,0.6115,2,0.3499
1,0.72,2,0.3531
1,0.5903,2,0.3423
1,0.7195,2,0.3612
1,0.6107,2,0.3422
1,0.5925,2,0.3456
1,0.5889,2,0.3413
1,0.7256,3,0.3713
1,0.5665,3,0.3622
1,0.7389,2,0.3543
1,0.6868,2,0.3419
1,0.6572,2,0.3495
1,0.6486,3,0.382
1,0.5817,3,0.3544
1,0.7189,2,0.3694
1,0.7004,2,0.3518
1,0.6597,3,0.3739
1,0.6117,3,0.393
1,0.6706,2,0.3296
1,0.717,3,0.4044
1,0.7032,2,0.3627
1,0.8098,3,0.4239
1,0.6846,2,0.3566
1,0.7209,2,0.362
0,0.4729,1,0.3207
1,0.6836,3,0.385
1,0.586,2,0.3503
1,0.7309,3,0.4111
1,0.6059,2,0.3512
1,0.5539,1,0.3314
1,0.6121,2,0.3574
1,0.7091,2,0.3812
1,0.7267,2,0.3551
1,0.6069,3,0.3707
1,0.7048,2,0.3706
1,0.6924,2,0.3942
1,0.715,3,0.383
0,0.4729,2,0.3135
1,0.7183,3,0.4185
1,0.6518,2,0.3465
1,0.7281,3,0.4133
1,0.7053,3,0.3945
1,0.7853,3,0.4067
1,0.7247,2,0.3707
1,0.6569,2,0.3457
1,0.7278,3,0.4052
1,0.8324,2,0.3999
1,0.6728,2,0.3574
1,0.7376,2,0.3804
0,0.4729,2,0.3506
1,0.5614,3,0.3658
1,0.7851,2,0.3589
1,0.6123,3,0.3766
1,0.6914,3,0.4001
1,0.5576,3,0.3668
1,0.5663,3,0.3779
1,0.5692,3,0.3733
1,0.726,3,0.4166
0,0.4729,1,0.3207
1,0.6539,3,0.363
1,0.6913,2,0.3454
1,0.6518,2,0.3465
1,0.7281,3,0.4133
1,0.7053,3,0.3945
1,0.7853,3,0.4067
0,0.4729,1,0.3207
1,0.6221,3,0.353
1,0.7249,3,0.4263
1,0.6113,2,0.3614
1,0.6548,2,0.3668
1,0.6566,2,0.3585
1,0.7311,2,0.3508
1,0.7012,3,0.3781
1,0.7395,3,0.3885
1,0.6294,2,0.3365
0,0.4802,2,0.3282
1,0.6501,2,0.349
1,0.6776,3,0.3942
1,0.6803,2,0.3764
0,0.4977,2,0.3407
1,0.7462,2,0.3647
1,0.5086,2,0.3418
1,0.5417,3,0.3759
1,0.5885,3,0.3599
1,0.5543,3,0.3733
1,0.7036,2,0.3578
0,0.4729,1,0.3207
1,0.654,2,0.3538
1,0.6771,2,0.3642
1,0.6607,2,0.3606
1,0.7232,3,0.423
1,0.7677,3,0.4283
1,0.5664,2,0.3641
1,0.6308,2,0.3518
1,0.5409,3,0.3627
1,0.7808,3,0.3926
1,0.6607,2,0.3668
1,0.7526,3,0.3976
1,0.7001,3,0.3858
1,0.7545,3,0.3945
0,0.4924,2,0.3133
1,0.6428,2,0.3297
1,0.6935,2,0.3417
1,0.5553,3,0.3745
1,0.6269,2,0.3868
1,0.6404,2,0.3327
1,0.7608,2,0.3219
1,0.7138,3,0.4604
1,0.6371,3,0.3747
1,0.7385,2,0.3761
1,0.6583,3,0.3692
1,0.6149,3,0.3691
1,0.6373,2,0.3313
1,0.503,3,0.3398
1,0.68,3,0.379
1,0.7137,2,0.36
1,0.6894,3,0.4051
1,0.7299,2,0.3863
1,0.6802,3,0.3658
1,0.6186,2,0.3504
1,0.6912,2,0.373
0,0.4729,1,0.3207
1,0.6662,3,0.3701
1,0.5953,3,0.3594
1,0.7722,3,0.3984
1,0.6998,3,0.3644
1,0.5648,3,0.3594
0,0.4729,1,0.3207
0,0.4729,3,0.3548
1,0.6784,3,0.3666
1,0.6262,3,0.3619
0,0.4729,1,0.3207
0,0.4729,3,0.4019
0,0.4998,2,0.3197
1,0.6745,3,0.363
1,0.5785,2,0.3528
1,0.7013,3,0.3759
1,0.7105,2,0.3615
1,0.638,3,0.3659
1,0.5645,3,0.376
1,0.6773,2,0.346
1,0.7386,3,0.4074
1,0.5724,3,0.3859
1,0.5971,3,0.3805
1,0.6388,2,0.345
0,0.4729,1,0.3207
1,0.7063,3,0.3686
1,0.6804,2,0.3721
0,0.4729,2,0.3391
1,0.6835,3,0.4056
1,0.5089,3,0.3554
1,0.7325,2,0.3501
1,0.7023,2,0.3712
0,0.4729,2,0.3618
1,0.6598,3,0.3917
1,0.6797,3,0.3968
1,0.6696,3,0.3681
1,0.7469,3,0.3919
0,0.4729,2,0.3449
1,0.5752,2,0.338
1,0.6216,3,0.3768
1,0.634,2,0.3433
1,0.6924,2,0.3687
1,0.7505,2,0.3649
0,0.4729,1,0.3207
1,0.592,3,0.3609
1,0.7632,3,0.3808
1,0.8069,2,0.385
0,0.4729,1,0.3207
1,0.564,3,0.3551
1,0.7128,2,0.3556
1,0.6166,3,0.3742
1,0.7276,3,0.404
1,0.6061,2,0.3564
1,0.7182,3,0.3948
1,0.645,3,0.3588
1,0.5939,3,0.3628
1,0.7124,2,0.3628
1,0.7618,2,0.3812
1,0.6866,3,0.3835
1,0.5605,2,0.3306
1,0.6072,2,0.369
1,0.5445,3,0.3409
1,0.5977,2,0.3608
1,0.7044,2,0.3488
1,0.7567,3,0.3826
1,0.5366,2,0.3406
1,0.6082,2,0.3286
0,0.4729,1,0.3207
1,0.592,3,0.3609
1,0.77,2,0.3677
1,0.6884,2,0.3606
1,0.6613,3,0.3864
0,0.4939,3,0.3375
1,0.551,2,0.3787
1,0.6952,2,0.3736
1,0.622,2,0.3695
0,0.4729,1,0.3207
1,0.7259,3,0.396
1,0.6977,2,0.3822
1,0.7094,2,0.3772
0,0.4729,3,0.3733
1,0.7366,3,0.377
1,0.6779,2,0.3732
1,0.6606,2,0.3379
1,0.6395,2,0.3448
1,0.6109,3,0.3903
1,0.7703,2,0.3899
1,0.5758,2,0.3514
1,0.5551,2,0.3293
1,0.5791,2,0.3715
1,0.6299,3,0.3756
1,0.6773,2,0.3706
1,0.5771,2,0.3377
1,0.7442,2,0.3394
1,0.7044,2,0.3713
1,0.7547,2,0.3596
1,0.7496,2,0.378
1,0.7836,2,0.3749
0,0.4729,1,0.3207
1,0.5967,3,0.3609
1,0.6877,3,0.4138
1,0.61,3,0.4137
1,0.7722,3,0.4109
1,0.6264,3,0.3799
1,0.5695,2,0.3168
1,0.6685,2,0.3273
0,0.4729,1,0.3207
1,0.6514,3,0.3675
1,0.5781,3,0.3526
1,0.6324,2,0.3321
1,0.6079,3,0.3679
1,0.7302,2,0.3858
1,0.5163,3,0.3415
1,0.6273,2,0.3686
1,0.5973,2,0.3434
1,0.7366,3,0.4014
1,0.7115,3,0.4097
1,0.6237,3,0.3724
1,0.7007,3,0.3714
1,0.7146,2,0.3637
1,0.7188,2,0.38
1,0.6154,2,0.345
1,0.8066,2,0.3321
1,0.7015,3,0.379
1,0.6841,2,0.3573
1,0.8687,2,0.4156
1,0.6911,2,0.3494
1,0.6675,3,0.3759
1,0.6879,3,0.3702
1,0.7174,3,0.3861
1,0.6585,2,0.3452
0,0.485,3,0.3491
1,0.7327,3,0.415
1,0.6662,3,0.3807
0,0.4729,1,0.3207
1,0.7384,2,0.3927
1,0.6879,3,0.3702
1,0.5906,3,0.3728
1,0.6667,2,0.3623
1,0.5627,2,0.2987
1,0.7872,3,0.4201
1,0.7121,2,0.3516
1,0.616,2,0.3512
1,0.5417,3,0.3718
1,0.6475,2,0.383
1,0.5373,3,0.3519
1,0.6405,3,0.3549
1,0.5047,2,0.3463
0,0.4729,2,0.3284
1,0.7011,2,0.3664
1,0.7001,2,0.3622
1,0.6809,3,0.3887
1,0.6821,2,0.3465
1,0.7277,3,0.4195
1,0.5738,2,0.3503
1,0.5265,3,0.3359
1,0.7354,2,0.3855
1,0.7276,2,0.367
1,0.6784,3,0.3971
1,0.7,3,0.4023
1,0.6155,3,0.3738
1,0.5936,3,0.3955
0,0.4919,2,0.3331
0,0.4729,1,0.3207
0,0.4729,1,0.3207
1,0.7099,3,0.3834
1,0.6809,2,0.3612
1,0.7897,2,0.3727
1,0.7067,2,0.3507
0,0.4729,2,0.3537
1,0.6199,2,0.3742
1,0.715,3,0.3915
1,0.6386,2,0.3561
0,0.4729,1,0.3207
1,0.646,3,0.3738
1,0.6318,2,0.3554
1,0.7113,2,0.3494
1,0.5971,3,0.355
1,0.5718,2,0.2961
1,0.7483,2,0.3557
1,0.6765,3,0.3978
1,0.6346,2,0.3517
1,0.6291,2,0.3627
1,0.5475,2,0.3375
1,0.5998,2,0.334
1,0.5616,2,0.3368
1,0.5087,3,0.3467
1,0.7506,2,0.3721
1,0.7197,2,0.3467
1,0.5013,2,0.3149
1,0.7032,3,0.3792
1,0.6549,3,0.3701
1,0.7397,2,0.3261
1,0.6756,2,0.392
1,0.6566,3,0.3649
1,0.7598,2,0.3567
1,0.7389,2,0.3677
1,0.5013,2,0.3149
1,0.5687,3,0.3919
1,0.6417,3,0.3822
1,0.7177,2,0.3764
1,0.592,3,0.4078
1,0.6561,3,0.4073
1,0.5832,3,0.3665
1,0.7056,3,0.3809
1,0.5407,3,0.364
1,0.5295,3,0.3532
1,0.7714,3,0.4182
1,0.7826,3,0.4523
1,0.5906,2,0.3117
1,0.6884,2,0.3433
1,0.7195,3,0.4234
1,0.6104,3,0.3527
1,0.6189,2,0.3259
1,0.6794,2,0.3442
1,0.573,3,0.3881
1,0.6104,3,0.3551
1,0.686,2,0.3623
0,0.4729,2,0.3613
1,0.7234,3,0.4091
1,0.6159,2,0.3404
1,0.7516,2,0.3845
1,0.5973,2,0.2991
1,0.656,2,0.3393
1,0.7061,3,0.3967
1,0.7436,3,0.4449
0,0.4729,2,0.3347
1,0.6104,3,0.3783
1,0.7234,3,0.4091
1,0.7244,2,0.3688
1,0.6611,3,0.3774
1,0.8075,3,0.3899
1,0.6258,3,0.3912
1,0.6486,2,0.3544
1,0.6548,3,0.3787
1,0.6283,3,0.4126
1,0.7471,2,0.3396
1,0.6322,2,0.3451
1,0.6315,2,0.3663
1,0.6035,3,0.3691
1,0.725,3,0.3905
0,0.4949,2,0.3302
1,0.6404,2,0.3449
1,0.7149,3,0.3888
1,0.6533,3,0.3724
1,0.5975,2,0.3598
1,0.6664,3,0.3895
0,0.4729,1,0.3207
0,0.495,2,0.3192
1,0.731,2,0.3658
1,0.6196,3,0.3921
1,0.764,3,0.4081
1,0.7462,2,0.35
1,0.6432,3,0.3632
1,0.7772,2,0.3756
1,0.5951,2,0.3532
1,0.74,2,0.3339
1,0.6169,3,0.3694
1,0.6488,2,0.353
1,0.6196,3,0.3921
1,0.708,3,0.3869
1,0.7195,2,0.3462
1,0.6481,2,0.3364
1,0.6935,2,0.3657
1,0.6406,2,0.335
0,0.4671,1,0.3182
1,0.6459,2,0.375
1,0.6586,3,0.3709
0,0.4729,2,0.3519
1,0.7209,2,0.397
1,0.579,2,0.3477
1,0.6405,3,0.3796
1,0.5428,3,0.3445
1,0.6085,3,0.3857
1,0.7451,2,0.3727
1,0.7492,2,0.3669
1,0.5742,2,0.3049
1,0.6043,2,0.3452
1,0.7096,2,0.4025
1,0.6401,2,0.3487
1,0.7321,2,0.3636
1,0.702,3,0.3836
0,0.4729,3,0.3895
1,0.7211,2,0.3456
1,0.6308,3,0.3466
1,0.7823,3,0.3909
1,0.7321,2,0.3723
1,0.6365,2,0.3327
1,0.5345,2,0.3291
1,0.6448,3,0.3729
1,0.6446,2,0.3552
0,0.4729,1,0.3207
1,0.7611,3,0.3934
1,0.7963,2,0.3737
1,0.5914,2,0.3577
1,0.625,2,0.354
1,0.6232,2,0.3479
1,0.6487,2,0.3537
1,0.6482,2,0.3556
1,0.6745,3,0.3609
1,0.5052,3,0.354
1,0.7954,3,0.3979
1,0.5687,3,0.3669
1,0.6201,2,0.3379
1,0.7152,2,0.3471
1,0.7252,2,0.3556
1,0.7524,2,0.3701
1,0.6648,2,0.3774
0,0.4729,1,0.3207
1,0.574,2,0.3199
0,0.4729,1,0.3207
1,0.6119,2,0.3423
1,0.6376,3,0.3809
1,0.5846,2,0.3589
1,0.7676,3,0.3981
0,0.4729,2,0.3572
0,0.4729,1,0.3207
1,0.6218,3,0.3806
1,0.5816,3,0.3797
1,0.6656,2,0.3373
1,0.7446,2,0.367
1,0.7023,3,0.3822
1,0.5597,2,0.3601
1,0.7207,2,0.3639
1,0.5847,2,0.3433
1,0.5738,3,0.3868
1,0.6845,2,0.3737
1,0.7086,2,0.3509
0,0.4964,3,0.3522
1,0.7067,2,0.3413
1,0.7009,2,0.3528
1,0.6228,2,0.3452
1,0.5758,2,0.3068
1,0.659,2,0.3475
1,0.6543,2,0.3655
1,0.6733,3,0.386
1,0.7477,2,0.3805
1,0.7743,3,0.4152
1,0.7302,3,0.4122
1,0.5958,2,0.3553
1,0.7431,2,0.3723
1,0.6067,2,0.3331
1,0.6913,2,0.3415
1,0.574,3,0.4205
1,0.6802,2,0.3185
1,0.6979,3,0.3991
1,0.6323,3,0.3848
0,0.4729,3,0.3717
1,0.6168,3,0.3772
1,0.705,3,0.4026
1,0.6067,2,0.3331
1,0.603,2,0.3677
1,0.6669,3,0.3766
0,0.4729,1,0.3207
1,0.7468,2,0.3589
1,0.6519,2,0.3469
1,0.7913,3,0.4202
1,0.7047,2,0.3502
1,0.7067,3,0.403
1,0.6078,2,0.3463
1,0.6849,3,0.4146
1,0.5871,3,0.3497
1,0.5721,2,0.3434
1,0.7715,3,0.4009
1,0.6404,2,0.3502
0,0.4883,1,0.3441
1,0.6854,2,0.3493
1,0.6202,2,0.3528
1,0.7867,2,0.3817
1,0.5702,3,0.3677
1,0.6013,3,0.3711
1,0.5373,3,0.3605
1,0.6016,3,0.3677
1,0.6613,2,0.3286
1,0.6521,2,0.3644
1,0.7208,2,0.339
1,0.7223,3,0.4374
1,0.6035,3,0.3705
1,0.753,2,0.3836
1,0.6997,2,0.356
1,0.76,2,0.381
1,0.6411,2,0.3339
1,0.6613,2,0.3286
1,0.6463,2,0.3208
1,0.6234,2,0.3551
1,0.6799,3,0.4015
1,0.5881,3,0.3539
1,0.6816,2,0.3666
1,0.6734,2,0.3373
1,0.677,3,0.4008
0,0.4729,1,0.3207
1,0.6809,3,0.4131
1,0.7183,2,0.3634
1,0.6905,2,0.3896
1,0.8092,2,0.4023
1,0.5874,2,0.3416
1,0.6729,3,0.4093
1,0.7015,3,0.3843
1,0.7206,3,0.4304
1,0.7148,3,0.3938
1,0.6563,2,0.3731
1,0.7159,3,0.4115
1,0.7808,2,0.3874
1,0.7611,2,0.4006
1,0.76,2,0.381
1,0.6411,2,0.3339
1,0.5831,3,0.3687
1,0.6895,2,0.3735
0,0.4729,3,0.3646
0,0.4729,1,0.3207
1,0.7322,2,0.3633
1,0.6442,3,0.3913
1,0.5817,2,0.3206
1,0.6039,2,0.3549
1,0.5969,3,0.3481
1,0.7033,2,0.3675
1,0.7391,2,0.3763
1,0.5428,3,0.3445
0,0.4729,1,0.3207
1,0.5947,3,0.3552
1,0.6047,2,0.3635
1,0.5269,2,0.3444
1,0.6629,3,0.3726
1,0.6911,2,0.3869
1,0.5989,2,0.3208
1,0.6325,2,0.3417
1,0.5922,3,0.3991
1,0.6423,2,0.3542
1,0.5744,1,0.3171
0,0.4729,2,0.3396
0,0.4729,2,0.3449
1,0.7044,2,0.3458
1,0.6785,3,0.3839
1,0.6409,2,0.3602
1,0.6697,2,0.3633
1,0.7651,3,0.3941
0,0.4729,2,0.3686
1,0.7713,3,0.3835
1,0.7191,2,0.358
0,0.4976,3,0.3337
1,0.6652,2,0.3738
1,0.7242,3,0.3977
1,0.617,3,0.3454
1,0.6195,2,0.325
1,0.7089,3,0.3929
1,0.751,2,0.384
1,0.7193,2,0.3488
1,0.5436,3,0.3516
1,0.6906,3,0.3793
1,0.7382,2,0.363
1,0.6588,3,0.417
1,0.6847,3,0.3598
1,0.8381,3,0.4473
1,0.689,2,0.345
1,0.624,2,0.3539
1,0.6826,2,0.3702
1,0.647,2,0.344
1,0.671,3,0.3784
1,0.7289,3,0.395
1,0.6657,2,0.3557
1,0.7207,2,0.3786
1,0.6044,2,0.3165
1,0.6471,2,0.353
1,0.7568,2,0.368
1,0.6621,3,0.3939
1,0.7582,2,0.3702
1,0.6142,3,0.3646
1,0.7057,3,0.3848
1,0.5977,2,0.3442
1,0.6029,2,0.3644
1,0.568,2,0.3252
1,0.7398,2,0.3849
1,0.7256,2,0.3805
1,0.5979,2,0.3416
1,0.6826,2,0.3296
0,0.4729,3,0.3916
1,0.5847,3,0.4022
1,0.5653,3,0.3725
1,0.7548,3,0.4458
1,0.6585,2,0.3352
1,0.7252,2,0.3649
1,0.5776,3,0.3531
1,0.7763,2,0.4043
1,0.6436,3,0.3607
1,0.6449,3,0.36
0,0.4729,1,0.3207
1,0.7028,2,0.3248
1,0.5713,2,0.3427
1,0.6994,2,0.3306
1,0.6761,3,0.3656
1,0.7035,2,0.342
1,0.6191,2,0.3445
1,0.7379,2,0.362
1,0.6497,3,0.3821
1,0.7191,3,0.3882
1,0.5759,2,0.3435
1,0.6513,3,0.3854
1,0.7641,3,0.391
1,0.6777,2,0.3691
1,0.6849,3,0.3894
1,0.5749,3,0.3749
1,0.5777,3,0.3697
1,0.5663,2,0.3612
1,0.6414,3,0.3885
1,0.6648,2,0.385
1,0.6083,3,0.3722
1,0.6414,2,0.337
1,0.6882,3,0.3761
1,0.6706,3,0.4029
1,0.7878,3,0.4016
1,0.6649,2,0.3447
1,0.7726,2,0.3841
1,0.6251,3,0.3684
1,0.698,3,0.3809
1,0.5894,3,0.408
1,0.6708,2,0.3397
1,0.6794,2,0.3765
1,0.5371,2,0.3391
1,0.6257,2,0.3428
1,0.7394,2,0.3637
1,0.578,3,0.363
1,0.5671,2,0.3346
1,0.6401,3,0.3842
1,0.6816,2,0.3329
1,0.6962,3,0.3873
1,0.6342,2,0.3403
1,0.6745,2,0.3624
1,0.5665,3,0.3726
1,0.737,3,0.4162
1,0.8212,3,0.4131
1,0.7206,2,0.3801
1,0.7352,2,0.3714
1,0.6475,2,0.3581
