id_annonce,url,titre,prix,prix_tnd,ville,quartier,gouvernorat,surface_m2,nb_pieces,nb_chambres,nb_sdb,capacite,nuits_min,equipements,image_url,categorie,type_bien,source,titre_detail,agence,agence_url,images,nb_images,telephones
8295585,https://www.mubawab.tn/fr/a/8295585/%C3%A0-louer-prestigieuse-villa-s5-%E2%80%93-r%C3%A9sidence-golf-gammarth,À Louer Prestigieuse Villa S5 – Résidence Golf Gammarth,14 000 TND,14000,La Marsa,Gammarth,Tunis,1400,,5,,,,Jardin | Garage | Piscine | Concierge,https://www.mubawab-media.com/ad/8/295/585F/h/thumb_1269597_property_xlarge_81883868.avif,vente,Maison,Mubawab.tn,À Louer Prestigieuse Villa S5 – Résidence Golf Gammarth,,https://www.mubawab.tn/fr/b/7488/immo-street,https://www.mubawab-media.com/ad/8/295/585F/h/thumb_1269597_property_xlarge_81883868.avif | https://www.mubawab-media.com/ad/8/295/585F/h/thumb_1269594_property_xlarge_81883869.avif | https://www.mubawab-media.com/ad/8/295/585F/h/thumb_1269600_property_xlarge_81883870.avif | https://www.mubawab-media.com/ad/8/295/585F/h/thumb_1269595_property_xlarge_81883871.avif,4.0,
8295471,https://www.mubawab.tn/fr/a/8295471/villa-jumel%C3%A9e-hs-a-borj-louzir,Villa jumelée HS A BORJ LOUZIR,Prix à consulter,,La Soukra,Borj Louzir,Ariana,250,7,4,,,,Jardin | Terrasse | Garage | Antenne parabolique | 8,https://www.mubawab-media.com/ad/8/295/471F/h/EXT13_81882782.avif,vente,Maison,Mubawab.tn,Villa jumelée HS A BORJ LOUZIR,,,https://www.mubawab-media.com/ad/8/295/471F/h/EXT13_81882782.avif | https://www.mubawab-media.com/ad/8/295/471F/h/CHMB2_81882783.avif | https://www.mubawab-media.com/ad/8/295/471F/h/CHMB6_81882784.avif | https://www.mubawab-media.com/ad/8/295/471F/h/CUIS1_81882785.avif,4.0,
8250870,https://www.mubawab.tn/fr/a/8250870/%C3%A0-vendre-villa-de-prestige-%C3%A0-la-soukra,À VENDRE Villa de Prestige à La Soukra,1 700 000 TND,1700000,La Soukra,La Soukra,Ariana,1250,6,4,,,,Jardin | Terrasse | Piscine,https://www.mubawab-media.com/ad/8/250/870F/h/thumb_1203498_property_xlarge_81394327.avif,vente,Maison,Mubawab.tn,À VENDRE Villa de Prestige à La Soukra,,https://www.mubawab.tn/fr/b/7488/immo-street,https://www.mubawab-media.com/ad/8/250/870F/h/thumb_1203498_property_xlarge_81394327.avif | https://www.mubawab-media.com/ad/8/250/870F/h/thumb_1203497_property_xlarge_81394328.avif | https://www.mubawab-media.com/ad/8/250/870F/h/thumb_1203496_property_xlarge_81394329.avif | https://www.mubawab-media.com/ad/8/250/870F/h/thumb_1203495_property_xlarge_81394330.avif,4.0,
8295289,https://www.mubawab.tn/fr/a/8295289/maison-individuelle-%C3%A0-el-hafsia-borj-el-amri,Maison individuelle à El Hafsia Borj El Amri,155 000 TND,155000,Borj El Amri,Borj El Amri,,170,4,2,1,,,Jardin | Terrasse | Chambre rangement | 2,https://www.mubawab-media.com/ad/8/295/289F/h/thumb_1269425_property_xlarge_81880713.avif,vente,Maison,Mubawab.tn,Maison individuelle à El Hafsia Borj El Amri,,https://www.mubawab.tn/fr/b/11290/ar-immo,https://www.mubawab-media.com/ad/8/295/289F/h/thumb_1269425_property_xlarge_81880713.avif | https://www.mubawab-media.com/ad/8/295/289F/h/thumb_1269424_property_xlarge_81880714.avif | https://www.mubawab-media.com/ad/8/295/289F/h/thumb_1269423_property_xlarge_81880715.avif | https://www.mubawab-media.com/ad/8/295/289F/h/thumb_1269427_property_xlarge_81880716.avif,4.0,
8295146,https://www.mubawab.tn/fr/a/8295146/a-vendre-chalet-s3-%C3%A0-hammamet,A vendre Chalet S3 à Hammamet,850 000 TND,850000,Hammamet,Hammamet,Nabeul,250,1,3,,,,Jardin | Terrasse | Garage | Piscine | Meublé | 13,https://www.mubawab-media.com/ad/8/295/146F/h/thumb_1269096_property_large_81879236.avif,vente,Maison,Mubawab.tn,A vendre Chalet S3 à Hammamet,,https://www.mubawab.tn/fr/b/7004/zephyr-immo,https://www.mubawab-media.com/ad/8/295/146F/h/thumb_1269096_property_large_81879236.avif | https://www.mubawab-media.com/ad/8/295/146F/h/thumb_1269087_property_large_81879237.avif | https://www.mubawab-media.com/ad/8/295/146F/h/thumb_1269086_property_large_81879238.avif | https://www.mubawab-media.com/ad/8/295/146F/h/thumb_1269098_property_large_81879239.avif,4.0,
7874772,https://www.mubawab.tn/fr/a/7874772/maison-en-triplex-au-centre-ville-ras-jebel,Maison en Triplex Au Centre Ville Ras Jebel,450 000 TND,450000,Ras Jebel,Cap Zebib,,160,9,7,,,,Terrasse | Garage | Cuisine équipée,https://www.mubawab-media.com/ad/7/874/772F/h/423455207_4383336488557100_925175297487109672_n_69316443.avif,vente,Maison,Mubawab.tn,Maison en Triplex Au Centre Ville Ras Jebel,,https://www.mubawab.tn/fr/b/6662/edf-immobili%C3%A8re,https://www.mubawab-media.com/ad/7/874/772F/h/423455207_4383336488557100_925175297487109672_n_69316443.avif | https://www.mubawab-media.com/ad/7/874/772F/h/423454536_1150975875895239_7077545946576614031_n_69316445.avif | https://www.mubawab-media.com/ad/7/874/772F/h/423766237_456919209992422_7102415969793567470_n_69316446.avif | https://www.mubawab-media.com/ad/7/874/772F/h/430647333_1069752487475779_2046723438008574367_n_69316447.avif,4.0,
7982929,https://www.mubawab.tn/fr/a/7982929/immeuble-hamilton-%C3%A0-vendre-%C3%A0-carthage-amilcar,Immeuble Hamilton à Vendre à Carthage Amilcar,880 000 TND,880000,Carthage,Amilcar,Tunis,280,7,5,,,,Terrasse | Vue sur mer,https://www.mubawab-media.com/ad/7/982/929F/h/68cd012f-a79a-40e3-bc4f-3298ecd22341_GF_78686263.avif,vente,Maison,Mubawab.tn,Immeuble Hamilton à Vendre à Carthage Amilcar,,https://www.mubawab.tn/fr/b/7171/home-sweet-home,https://www.mubawab-media.com/ad/7/982/929F/h/68cd012f-a79a-40e3-bc4f-3298ecd22341_GF_78686263.avif | https://www.mubawab-media.com/ad/7/982/929F/h/24ecf289-e3a0-4267-946d-7377e1aaf233_GF_78686264.avif | https://www.mubawab-media.com/ad/7/982/929F/h/2ea48084-92c5-4a51-9205-c156687d6694_GF_78686265.avif | https://www.mubawab-media.com/ad/7/982/929F/h/3f03a3fd-21cc-46a6-87cb-21a451258689_GF_78686266.avif,4.0,
8295214,https://www.mubawab.tn/fr/a/8295214/villa-de-luxe-a-vendre-%C3%A0-kantaoui-sousse,Villa de luxe a vendre à Kantaoui Sousse,6 500 000 TND,6500000,Hammam Sousse,El Kantaoui,Sousse,1002,11,9,1,,,Jardin | Garage | Ascenseur | Piscine | Entre-seul,https://www.mubawab-media.com/ad/8/295/214F/h/thumb_1269243_property_large_81879996.avif,vente,Maison,Mubawab.tn,Villa de luxe a vendre à Kantaoui Sousse,,https://www.mubawab.tn/fr/b/7954/agence-immobili%C3%A8re-du-lac,https://www.mubawab-media.com/ad/8/295/214F/h/thumb_1269243_property_large_81879996.avif | https://www.mubawab-media.com/ad/8/295/214F/h/thumb_1269254_property_large_81879997.avif | https://www.mubawab-media.com/ad/8/295/214F/h/thumb_1269253_property_large_81879998.avif | https://www.mubawab-media.com/ad/8/295/214F/h/thumb_1269252_property_large_81879999.avif,4.0,
8192178,https://www.mubawab.tn/fr/a/8192178/a-vendre-maison-senia-%C3%A0-ras-jebel,A Vendre Maison senia à Ras Jebel,390 000 TND,390000,Ras Jebel,Cap Zebib,,200,3,2,,,,Sécurité | Cuisine équipée,https://www.mubawab-media.com/ad/8/192/178F/h/thumb_1137280_property_xlarge_80785729.avif,vente,Maison,Mubawab.tn,A Vendre Maison senia à Ras Jebel,,https://www.mubawab.tn/fr/b/6662/edf-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/192/178F/h/thumb_1137280_property_xlarge_80785729.avif | https://www.mubawab-media.com/ad/8/192/178F/h/thumb_1137283_property_xlarge_80785730.avif | https://www.mubawab-media.com/ad/8/192/178F/h/thumb_1137269_property_xlarge_80785731.avif | https://www.mubawab-media.com/ad/8/192/178F/h/thumb_1137363_property_xlarge_80785732.avif,4.0,
8295083,https://www.mubawab.tn/fr/a/8295083/duplex-s5-de-130m2-terrain-et-240m2-b%C3%A2ti-%C3%A0-ariana-sup%C3%A9rieur,Duplex S5 de 130m2 terrain et 240m2 bâti à Ariana Supérieur,420 000 TND,420000,Ariana Ville,El Menzah 8,,130,4,4,,,,Terrasse | Chauffage central,https://www.mubawab-media.com/ad/8/295/083F/h/thumb_1268939_property_xlarge_81878377.avif,vente,Maison,Mubawab.tn,Duplex S5 de 130m2 terrain et 240m2 bâti à Ariana Supérieur,,https://www.mubawab.tn/fr/b/7072/immoland,https://www.mubawab-media.com/ad/8/295/083F/h/thumb_1268939_property_xlarge_81878377.avif | https://www.mubawab-media.com/ad/8/295/083F/h/thumb_1268947_property_xlarge_81878378.avif | https://www.mubawab-media.com/ad/8/295/083F/h/thumb_1268946_property_xlarge_81878379.avif | https://www.mubawab-media.com/ad/8/295/083F/h/thumb_1268945_property_xlarge_81878380.avif,4.0,
8294925,https://www.mubawab.tn/fr/a/8294925/maison-%C3%A0-la-vente-%C3%A0-ezzahrouni-surface-de-150-m%C2%B2-syst%C3%A8me-de-climatisation,Maison à la vente à Ezzahrouni. Surface de 150 m². Système d...,Prix à consulter,,El Hrairia,Ezzahrouni,,150,2,4,1,,,Garage | Entre-seul | Climatisation,https://www.mubawab-media.com/ad/8/294/925F/h/Messenger_creation_1232773606734818_81875348.avif,vente,Maison,Mubawab.tn,Maison à la vente à Ezzahrouni. Surface de 150 m². Système de climatisation,,,https://www.mubawab-media.com/ad/8/294/925F/h/Messenger_creation_1232773606734818_81875348.avif | https://www.mubawab-media.com/ad/8/294/925F/h/Messenger_creation_1232769903401855_81875347.avif | https://www.mubawab-media.com/ad/8/294/925F/h/Screenshot_20260130-231614_Tayara_81875340.avif | https://www.mubawab-media.com/ad/8/294/925F/h/Screenshot_20260130-231604_Tayara_81875341.avif,4.0,
8294844,https://www.mubawab.tn/fr/a/8294844/%C3%A0-vendre-maison-ind%C3%A9pendante-%C3%A0-deux-%C3%A9tages-siliana,À vendre maison indépendante à deux étages siliana,Prix à consulter,,Siliana Sud,Siliana Sud,,280,1,3,1,,,Jardin | Terrasse | Garage,https://www.mubawab-media.com/ad/8/294/844F/h/dar_81874135.avif,vente,Maison,Mubawab.tn,À vendre maison indépendante à deux étages siliana,,,https://www.mubawab-media.com/ad/8/294/844F/h/dar_81874135.avif,1.0,
8285312,https://www.mubawab.tn/fr/a/8285312/emplacement-strat%C3%A9gique-%C3%A0-k%C3%A9libia,Emplacement Stratégique à Kélibia,Prix à consulter,,Kélibia,Kélibia,,195,4,4,1,,,Jardin | Entre-seul,https://www.mubawab-media.com/ad/8/285/312F/h/Screenshot_2026-01-11-11-30-36-816_com.facebook.katana-edit_81773240.avif,vente,Maison,Mubawab.tn,Emplacement Stratégique à Kélibia,,,https://www.mubawab-media.com/ad/8/285/312F/h/Screenshot_2026-01-11-11-30-36-816_com.facebook.katana-edit_81773240.avif | https://www.mubawab-media.com/ad/8/285/312F/h/IMG_20260114_125752_81802772.avif | https://www.mubawab-media.com/ad/8/285/312F/h/IMG_20260114_125720_81802773.avif | https://www.mubawab-media.com/ad/8/285/312F/h/Screenshot_2026-01-19-16-08-05-700_com.facebook.katana-edit_81809014.avif,4.0,
8227783,https://www.mubawab.tn/fr/a/8227783/a-vendre-villa-de-228-m%C2%B2-%C3%A0-menzah-v,A vendre Villa de 228 m² à Menzah V,750 000 TND,750000,Ariana Ville,El Menzah 5,,228,4,3,,,,Terrasse,https://www.mubawab-media.com/ad/8/227/783F/h/8aca237c-ef1d-4b5f-89aa-4cc43c66a8d1_81153334.avif,vente,Maison,Mubawab.tn,A vendre Villa de 228 m² à Menzah V,,https://www.mubawab.tn/fr/b/11185/home-bridge-conseil,https://www.mubawab-media.com/ad/8/227/783F/h/8aca237c-ef1d-4b5f-89aa-4cc43c66a8d1_81153334.avif | https://www.mubawab-media.com/ad/8/227/783F/h/9d3368a8-10fa-4ee1-bcb5-03ea451da571_81153335.avif | https://www.mubawab-media.com/ad/8/227/783F/h/3884942b-2653-436b-8a56-8a7aeb7a69d3_81153336.avif | https://www.mubawab-media.com/ad/8/227/783F/h/b9a97214-b7d6-4860-bd4b-8208a40081fb%20%281%29_81153337.avif,4.0,
8285783,https://www.mubawab.tn/fr/a/8285783/a-vendre-maison-de-340-m%C2%B2-%C3%A0-mnihla-sup%C3%A9rieur,A vendre Maison de 340 m² à Mnihla Supérieur,550 000 TND,550000,Mnihla,Mnihla,Ariana,340,9,6,,,,Terrasse | Vue sur les montagnes | Climatisation | Chauffage central | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/285/783F/h/9738ce10-827b-4e9e-86d2-77252cc01542%20%281%29_81778048.avif,vente,Maison,Mubawab.tn,A vendre Maison de 340 m² à Mnihla Supérieur,,https://www.mubawab.tn/fr/b/11185/home-bridge-conseil,https://www.mubawab-media.com/ad/8/285/783F/h/9738ce10-827b-4e9e-86d2-77252cc01542%20%281%29_81778048.avif | https://www.mubawab-media.com/ad/8/285/783F/h/6b35fa3b-dcab-45a4-884b-f9ed880e2145_81778049.avif | https://www.mubawab-media.com/ad/8/285/783F/h/2b021e79-2f5c-4826-b82d-ddebd9c979e1_81778050.avif | https://www.mubawab-media.com/ad/8/285/783F/h/4e31603e-924c-47a7-872e-6b2016d86987_81778051.avif,4.0,
8290041,https://www.mubawab.tn/fr/a/8290041/a-vendre-maison-s3-meubl%C3%A9e-%C3%A0-erriadh-houmt-souk,A vendre maison S3 meublée à Erriadh houmt souk,375 000 TND,375000,Houmt Souk,Houmt Souk,Médenine,125,6,3,1,,,Meublé | Porte blindée | Cuisine équipée | Réfrigérateur | Four,https://www.mubawab-media.com/ad/8/290/041F/h/WhatsApp%20Image%202026-01-29%20at%2009.29.01%20%281%29_81868389.avif,vente,Maison,Mubawab.tn,A vendre maison S3 meublée à Erriadh houmt souk,,https://www.mubawab.tn/fr/b/6594/djerba-la-douce,https://www.mubawab-media.com/ad/8/290/041F/h/WhatsApp%20Image%202026-01-29%20at%2009.29.01%20%281%29_81868389.avif | https://www.mubawab-media.com/ad/8/290/041F/h/WhatsApp%20Image%202026-01-29%20at%2009.29.01_81868390.avif | https://www.mubawab-media.com/ad/8/290/041F/h/WhatsApp%20Image%202026-01-29%20at%2009.29.02_81868391.avif | https://www.mubawab-media.com/ad/8/290/041F/h/WhatsApp%20Image%202026-01-29%20at%2009.29.04%20%283%29_81868392.avif,4.0,
7959133,https://www.mubawab.tn/fr/a/7959133/villa-marguerite-%C3%A0-vendre-%C3%A0-cit%C3%A9-les-jardins-tunis,Villa Marguerite à Vendre à Cité Les Jardins Tunis,1 400 000 TND,1400000,El Menzah,Tunis Belvedere,,425,7,6,,,,Jardin | Terrasse | Garage,https://www.mubawab-media.com/ad/7/959/133F/h/a9ca8bec-afec-4c23-88d0-079af917991c_GF_78456359.avif,vente,Maison,Mubawab.tn,Villa Marguerite à Vendre à Cité Les Jardins Tunis,,https://www.mubawab.tn/fr/b/8862/home-sweet-home-el-manzah,https://www.mubawab-media.com/ad/7/959/133F/h/a9ca8bec-afec-4c23-88d0-079af917991c_GF_78456359.avif | https://www.mubawab-media.com/ad/7/959/133F/h/1e2cc328-1795-45b9-bcaa-b4d7fa0b778c_GF_78456360.avif | https://www.mubawab-media.com/ad/7/959/133F/h/49c0362c-6747-499e-9ca4-d5379ea15f4d_GF_78456361.avif | https://www.mubawab-media.com/ad/7/959/133F/h/c711eefe-9731-419f-ab42-b27fb4d12a6e_GF_78456362.avif,4.0,
8241146,https://www.mubawab.tn/fr/a/8241146/une-villa-%C3%A0-marsa-ville,Une villa à marsa ville,2 300 000 TND,2300000,La Marsa,La Marsa,Tunis,800,5,3,,,,Jardin | Garage | Chambre rangement | Entre-seul | 2,https://www.mubawab-media.com/ad/8/241/146F/h/566365879_1113405827222346_46165390430367950_n-2_81294016.avif,vente,Maison,Mubawab.tn,Une villa à marsa ville,,https://www.mubawab.tn/fr/b/7466/agence-villa,https://www.mubawab-media.com/ad/8/241/146F/h/566365879_1113405827222346_46165390430367950_n-2_81294016.avif | https://www.mubawab-media.com/ad/8/241/146F/h/567206664_1523857931955713_4697077358235503184_n-2_81294017.avif | https://www.mubawab-media.com/ad/8/241/146F/h/566598750_1835578220729675_1466007177737630609_n-2_81294018.avif | https://www.mubawab-media.com/ad/8/241/146F/h/552680482_2187128175108271_149589606290881307_n-2_81294019.avif,4.0,
8269249,https://www.mubawab.tn/fr/a/8269249/duplex-s3-vue-mer-au-golden-tulip-gammarth,Duplex S3 vue mer au Golden Tulip Gammarth,1 580 000 TND,1580000,La Marsa,Gammarth Supérieur,Tunis,155,4,3,,,,Jardin | Terrasse | Vue sur mer | 14,https://www.mubawab-media.com/ad/8/269/249F/h/4_81600917.avif,vente,Maison,Mubawab.tn,Duplex S3 vue mer au Golden Tulip Gammarth,,https://www.mubawab.tn/fr/b/6670/invest-immo,https://www.mubawab-media.com/ad/8/269/249F/h/4_81600917.avif | https://www.mubawab-media.com/ad/8/269/249F/h/1_81600918.avif | https://www.mubawab-media.com/ad/8/269/249F/h/2_81600919.avif | https://www.mubawab-media.com/ad/8/269/249F/h/3_81600920.avif,4.0,
8017927,https://www.mubawab.tn/fr/a/8017927/maison-%C3%A0-bhar-lazrak-sur-deux-niveaux,Maison à Bhar Lazrak sur deux niveaux,340 000 TND,340000,La Marsa,La Marsa,Tunis,180,4,3,,,,Climatisation | Chauffage central | Double vitrage | 3,https://www.mubawab-media.com/ad/8/017/927F/h/462538018_1209243977032946_3461981327121973707_n_79043096.avif,vente,Maison,Mubawab.tn,Maison à Bhar Lazrak sur deux niveaux,,https://www.mubawab.tn/fr/b/7466/agence-villa,https://www.mubawab-media.com/ad/8/017/927F/h/462538018_1209243977032946_3461981327121973707_n_79043096.avif | https://www.mubawab-media.com/ad/8/017/927F/h/462540566_3444889982477575_6410830780139994686_n_79043097.avif | https://www.mubawab-media.com/ad/8/017/927F/h/316698_20160906_161109_79043098.avif | https://www.mubawab-media.com/ad/8/017/927F/h/462151196_563426266143045_4966474306744769743_n%20%281%29_79043099.avif,4.0,
8277992,https://www.mubawab.tn/fr/a/8277992/a-vendre-un-triplex-s3-au-lac-2,A vendre un triplex s3 au lac 2,1 380 000 TND,1380000,La Marsa,Les Berges Du Lac 2,Tunis,243,4,3,,,,Terrasse | Garage | Antenne parabolique | 5,https://www.mubawab-media.com/ad/8/277/992F/h/iVfsvFSymIXblOfT-thumb_81694277.avif,vente,Maison,Mubawab.tn,A vendre un triplex s3 au lac 2,,https://www.mubawab.tn/fr/b/9243/century-21-infinity,https://www.mubawab-media.com/ad/8/277/992F/h/iVfsvFSymIXblOfT-thumb_81694277.avif | https://www.mubawab-media.com/ad/8/277/992F/h/mfxw9ufrPxEgYZMP-thumb_81694278.avif | https://www.mubawab-media.com/ad/8/277/992F/h/NxD0iLjUSqJIrpQY-thumb_81694279.avif | https://www.mubawab-media.com/ad/8/277/992F/h/sso5iwQqm2L39pMS-thumb_81694280.avif,4.0,
